Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TI","Indices commerciaux","174","Comores","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","222","E","Valeur estimée"
"TI","Indices commerciaux","178","Congo","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","74805","E","Valeur estimée"
"TI","Indices commerciaux","178","Congo","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","123670","E","Valeur estimée"
"TI","Indices commerciaux","178","Congo","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16","E","Valeur estimée"
"TI","Indices commerciaux","178","Congo","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","117","E","Valeur estimée"
"TI","Indices commerciaux","188","Costa Rica","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16193","E","Valeur estimée"
"TI","Indices commerciaux","188","Costa Rica","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","26165","E","Valeur estimée"
"TI","Indices commerciaux","188","Costa Rica","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2131","E","Valeur estimée"
"TI","Indices commerciaux","188","Costa Rica","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","967","E","Valeur estimée"
"TI","Indices commerciaux","384","Côte d'Ivoire","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1051","E","Valeur estimée"
"TI","Indices commerciaux","384","Côte d'Ivoire","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","742","E","Valeur estimée"
"TI","Indices commerciaux","384","Côte d'Ivoire","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","234","E","Valeur estimée"
"TI","Indices commerciaux","384","Côte d'Ivoire","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","77","E","Valeur estimée"
"TI","Indices commerciaux","191","Croatie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","47961","E","Valeur estimée"
"TI","Indices commerciaux","191","Croatie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","54795","E","Valeur estimée"
"TI","Indices commerciaux","191","Croatie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","15727","E","Valeur estimée"
"TI","Indices commerciaux","191","Croatie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","20033","E","Valeur estimée"
"TI","Indices commerciaux","192","Cuba","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","186503","E","Valeur estimée"
"TI","Indices commerciaux","192","Cuba","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","343364","E","Valeur estimée"
"TI","Indices commerciaux","208","Danemark","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","147916","E","Valeur estimée"
"TI","Indices commerciaux","208","Danemark","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","170018","E","Valeur estimée"
"TI","Indices commerciaux","208","Danemark","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","121788","E","Valeur estimée"
"TI","Indices commerciaux","208","Danemark","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","175557","E","Valeur estimée"
"TI","Indices commerciaux","262","Djibouti","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2910","E","Valeur estimée"
"TI","Indices commerciaux","262","Djibouti","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4827","E","Valeur estimée"
"TI","Indices commerciaux","212","Dominique","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6139","E","Valeur estimée"
"TI","Indices commerciaux","212","Dominique","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6720","E","Valeur estimée"
"TI","Indices commerciaux","212","Dominique","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2","E","Valeur estimée"
"TI","Indices commerciaux","212","Dominique","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5","E","Valeur estimée"
"TI","Indices commerciaux","818","Égypte","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","161680","E","Valeur estimée"
"TI","Indices commerciaux","818","Égypte","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","157884","E","Valeur estimée"
"TI","Indices commerciaux","818","Égypte","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2075","E","Valeur estimée"
"TI","Indices commerciaux","818","Égypte","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","725","E","Valeur estimée"
"TI","Indices commerciaux","222","El Salvador","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18142","E","Valeur estimée"
"TI","Indices commerciaux","222","El Salvador","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18586","E","Valeur estimée"
"TI","Indices commerciaux","222","El Salvador","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1569","E","Valeur estimée"
"TI","Indices commerciaux","222","El Salvador","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2114","E","Valeur estimée"
"TI","Indices commerciaux","784","Émirats arabes unis","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","796328","E","Valeur estimée"
"TI","Indices commerciaux","784","Émirats arabes unis","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","701477","E","Valeur estimée"
"TI","Indices commerciaux","784","Émirats arabes unis","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","39529","E","Valeur estimée"
"TI","Indices commerciaux","784","Émirats arabes unis","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","39941","E","Valeur estimée"
"TI","Indices commerciaux","218","Équateur","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","352","E","Valeur estimée"
"TI","Indices commerciaux","218","Équateur","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","94","E","Valeur estimée"
"TI","Indices commerciaux","232","Érythrée","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","114","E","Valeur estimée"
"TI","Indices commerciaux","232","Érythrée","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6","E","Valeur estimée"
"TI","Indices commerciaux","724","Espagne","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","292001","E","Valeur estimée"
"TI","Indices commerciaux","724","Espagne","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","440833","E","Valeur estimée"
"TI","Indices commerciaux","724","Espagne","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","325228","E","Valeur estimée"
"TI","Indices commerciaux","724","Espagne","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","358924","E","Valeur estimée"
"TI","Indices commerciaux","233","Estonie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","32463","E","Valeur estimée"
"TI","Indices commerciaux","233","Estonie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","32267","E","Valeur estimée"
"TI","Indices commerciaux","233","Estonie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11183","E","Valeur estimée"
"TI","Indices commerciaux","233","Estonie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","12857","E","Valeur estimée"
"TI","Indices commerciaux","748","Eswatini","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1631","E","Valeur estimée"
"TI","Indices commerciaux","748","Eswatini","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1658","E","Valeur estimée"
"TI","Indices commerciaux","748","Eswatini","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","243","E","Valeur estimée"
"TI","Indices commerciaux","748","Eswatini","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","168","E","Valeur estimée"
"TI","Indices commerciaux","840","États-Unis d'Amérique","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","266090","E","Valeur estimée"
"TI","Indices commerciaux","840","États-Unis d'Amérique","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","246405","E","Valeur estimée"
"TI","Indices commerciaux","840","États-Unis d'Amérique","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3670250","E","Valeur estimée"
"TI","Indices commerciaux","840","États-Unis d'Amérique","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3867368","E","Valeur estimée"
"TI","Indices commerciaux","231","Éthiopie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","182","E","Valeur estimée"
"TI","Indices commerciaux","231","Éthiopie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","836","E","Valeur estimée"
"TI","Indices commerciaux","231","Éthiopie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2","E","Valeur estimée"
"TI","Indices commerciaux","231","Éthiopie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2","E","Valeur estimée"
"TI","Indices commerciaux","643","Fédération de Russie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","485621","E","Valeur estimée"
"TI","Indices commerciaux","643","Fédération de Russie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","357799","E","Valeur estimée"
"TI","Indices commerciaux","643","Fédération de Russie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","70838","E","Valeur estimée"
"TI","Indices commerciaux","643","Fédération de Russie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","138167","E","Valeur estimée"
"TI","Indices commerciaux","242","Fidji","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2549","E","Valeur estimée"
"TI","Indices commerciaux","242","Fidji","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5633","E","Valeur estimée"
"TI","Indices commerciaux","242","Fidji","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","778","E","Valeur estimée"
"TI","Indices commerciaux","242","Fidji","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1014","E","Valeur estimée"
"TI","Indices commerciaux","246","Finlande","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","27420","E","Valeur estimée"
"TI","Indices commerciaux","246","Finlande","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","35779","E","Valeur estimée"
"TI","Indices commerciaux","246","Finlande","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","12923","E","Valeur estimée"
"TI","Indices commerciaux","246","Finlande","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10745","E","Valeur estimée"
"TI","Indices commerciaux","250","France","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1055389","E","Valeur estimée"
"TI","Indices commerciaux","250","France","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1200780","E","Valeur estimée"
"TI","Indices commerciaux","250","France","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","975241","E","Valeur estimée"
"TI","Indices commerciaux","250","France","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","971629","E","Valeur estimée"
"TI","Indices commerciaux","266","Gabon","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","82474","E","Valeur estimée"
"TI","Indices commerciaux","266","Gabon","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","87531","E","Valeur estimée"
"TI","Indices commerciaux","266","Gabon","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","181","E","Valeur estimée"
"TI","Indices commerciaux","266","Gabon","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","270","Gambie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4979","E","Valeur estimée"
"TI","Indices commerciaux","270","Gambie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5816","E","Valeur estimée"
"TI","Indices commerciaux","268","Géorgie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","56981","E","Valeur estimée"
"TI","Indices commerciaux","268","Géorgie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","66145","E","Valeur estimée"
"TI","Indices commerciaux","268","Géorgie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4325","E","Valeur estimée"
"TI","Indices commerciaux","268","Géorgie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4602","E","Valeur estimée"
"TI","Indices commerciaux","288","Ghana","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","96820","E","Valeur estimée"
"TI","Indices commerciaux","288","Ghana","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","169413","E","Valeur estimée"
"TI","Indices commerciaux","288","Ghana","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3535","E","Valeur estimée"
"TI","Indices commerciaux","288","Ghana","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","300","Grèce","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","139189","E","Valeur estimée"
"TI","Indices commerciaux","300","Grèce","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","162840","E","Valeur estimée"
"TI","Indices commerciaux","300","Grèce","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","19671","E","Valeur estimée"
"TI","Indices commerciaux","300","Grèce","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","28799","E","Valeur estimée"
"TI","Indices commerciaux","308","Grenade","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10161","E","Valeur estimée"
"TI","Indices commerciaux","308","Grenade","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11364","E","Valeur estimée"
"TI","Indices commerciaux","320","Guatemala","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","94701","E","Valeur estimée"
"TI","Indices commerciaux","320","Guatemala","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","103956","E","Valeur estimée"
"TI","Indices commerciaux","320","Guatemala","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4293","E","Valeur estimée"
"TI","Indices commerciaux","320","Guatemala","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2865","E","Valeur estimée"
"TI","Indices commerciaux","324","Guinée","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","21440","E","Valeur estimée"
"TI","Indices commerciaux","324","Guinée","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","19974","E","Valeur estimée"
"TI","Indices commerciaux","226","Guinée équatoriale","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","31645","E","Valeur estimée"
"TI","Indices commerciaux","226","Guinée équatoriale","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","34538","E","Valeur estimée"
"TI","Indices commerciaux","624","Guinée-Bissau","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2848","E","Valeur estimée"
"TI","Indices commerciaux","624","Guinée-Bissau","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5103","E","Valeur estimée"
"TI","Indices commerciaux","328","Guyana","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","913","E","Valeur estimée"
"TI","Indices commerciaux","328","Guyana","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","116","E","Valeur estimée"
"TI","Indices commerciaux","328","Guyana","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","8","E","Valeur estimée"
"TI","Indices commerciaux","328","Guyana","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","14","E","Valeur estimée"
"TI","Indices commerciaux","332","Haïti","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","80003","E","Valeur estimée"
"TI","Indices commerciaux","332","Haïti","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","85228","E","Valeur estimée"
"TI","Indices commerciaux","340","Honduras","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","12386","E","Valeur estimée"
"TI","Indices commerciaux","340","Honduras","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9748","E","Valeur estimée"
"TI","Indices commerciaux","340","Honduras","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","822","E","Valeur estimée"
"TI","Indices commerciaux","340","Honduras","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","534","E","Valeur estimée"
"TI","Indices commerciaux","348","Hongrie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","64252","E","Valeur estimée"
"TI","Indices commerciaux","348","Hongrie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","82325","E","Valeur estimée"
"TI","Indices commerciaux","348","Hongrie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","551033","E","Valeur estimée"
"TI","Indices commerciaux","348","Hongrie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","475879","E","Valeur estimée"
"TI","Indices commerciaux","184","Îles Cook","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1888","E","Valeur estimée"
"TI","Indices commerciaux","184","Îles Cook","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2491","E","Valeur estimée"
"TI","Indices commerciaux","234","Îles Féroé","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2000","E","Valeur estimée"
"TI","Indices commerciaux","234","Îles Féroé","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1697","E","Valeur estimée"
"TI","Indices commerciaux","090","Îles Salomon","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9739","E","Valeur estimée"
"TI","Indices commerciaux","090","Îles Salomon","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9600","E","Valeur estimée"
"TI","Indices commerciaux","356","Inde","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","135","E","Valeur estimée"
"TI","Indices commerciaux","356","Inde","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","374","E","Valeur estimée"
"TI","Indices commerciaux","356","Inde","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7349","E","Valeur estimée"
"TI","Indices commerciaux","356","Inde","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5632","E","Valeur estimée"
"TI","Indices commerciaux","360","Indonésie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4023","E","Valeur estimée"
"TI","Indices commerciaux","360","Indonésie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","873","E","Valeur estimée"
"TI","Indices commerciaux","364","Iran (République islamique d')","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5068","E","Valeur estimée"
"TI","Indices commerciaux","364","Iran (République islamique d')","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9630","E","Valeur estimée"
"TI","Indices commerciaux","364","Iran (République islamique d')","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","56484","E","Valeur estimée"
"TI","Indices commerciaux","364","Iran (République islamique d')","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","60234","E","Valeur estimée"
"TI","Indices commerciaux","368","Iraq","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","160813","E","Valeur estimée"
"TI","Indices commerciaux","368","Iraq","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","257090","E","Valeur estimée"
"TI","Indices commerciaux","372","Irlande","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","355639","E","Valeur estimée"
"TI","Indices commerciaux","372","Irlande","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","299264","E","Valeur estimée"
"TI","Indices commerciaux","372","Irlande","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","71115","E","Valeur estimée"
"TI","Indices commerciaux","372","Irlande","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","141409","E","Valeur estimée"
"TI","Indices commerciaux","352","Islande","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3943","E","Valeur estimée"
"TI","Indices commerciaux","352","Islande","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5525","E","Valeur estimée"
"TI","Indices commerciaux","352","Islande","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1","E","Valeur estimée"
"TI","Indices commerciaux","352","Islande","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1","E","Valeur estimée"
"TI","Indices commerciaux","376","Israël","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","369","E","Valeur estimée"
"TI","Indices commerciaux","376","Israël","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","363","E","Valeur estimée"
"TI","Indices commerciaux","376","Israël","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","329","E","Valeur estimée"
"TI","Indices commerciaux","376","Israël","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","799","E","Valeur estimée"
"TI","Indices commerciaux","380","Italie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","150209","E","Valeur estimée"
"TI","Indices commerciaux","380","Italie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","164138","E","Valeur estimée"
